Date,Open,High,Low,Close,Adj Close,Volume
2003-09-17,103.4800033569336,103.79000091552734,103.05000305175781,103.37999725341797,73.39855194091797,31885800
2003-09-18,103.4000015258789,104.69999694824219,103.16999816894531,104.5999984741211,74.26476287841797,30243600
2003-09-19,104.2699966430664,104.5999984741211,103.4000015258789,103.66999816894531,73.88700103759766,34331600
2003-09-22,102.8499984741211,102.95999908447266,102.02999877929688,102.55000305175781,73.08879089355469,36677400
2003-09-23,102.58999633789062,103.29000091552734,102.36000061035156,102.94000244140625,73.36671447753906,32489200
2003-09-24,103.12000274658203,103.22000122070312,101.06999969482422,101.11000061035156,72.06250762939453,41694700
2003-09-25,101.41000366210938,101.87999725341797,100.19999694824219,100.27999877929688,71.47090148925781,52673100
2003-09-26,100.44000244140625,100.66000366210938,99.8499984741211,99.94999694824219,71.23573303222656,42914700
2003-09-29,100.30000305175781,100.98999786376953,99.79000091552734,100.93000030517578,71.93416595458984,36771600
2003-09-30,100.4800033569336,100.76000213623047,99.25,99.94999694824219,71.23573303222656,70764500
2003-10-01,100.23999786376953,102.18000030517578,100.19999694824219,102.08000183105469,72.75379180908203,65797600
2003-10-02,101.93000030517578,102.55999755859375,101.62999725341797,102.44999694824219,73.01751708984375,44591500
2003-10-03,103.66999816894531,104.27999877929688,103.08000183105469,103.38999938964844,73.68746948242188,48806900
2003-10-06,103.4800033569336,103.98999786376953,103.19999694824219,103.86000061035156,74.02241516113281,20226500
2003-10-07,103.26000213623047,104.30999755859375,102.91000366210938,104.26000213623047,74.30751037597656,42602900
2003-10-08,104.33000183105469,104.38999938964844,103.41000366210938,104.0,74.12220001220703,30920800
2003-10-09,104.87999725341797,105.22000122070312,103.83000183105469,104.27999877929688,74.32176208496094,40066500
2003-10-10,104.2699966430664,104.5999984741211,103.91000366210938,104.56999969482422,74.52845001220703,22682800
2003-10-13,104.70999908447266,105.29000091552734,104.51000213623047,104.9000015258789,74.76363372802734,23825600
2003-10-14,104.80000305175781,105.43000030517578,104.36000061035156,105.2699966430664,75.02738952636719,38484400
2003-10-15,105.86000061035156,105.88999938964844,104.63999938964844,104.98999786376953,74.82777404785156,39021700
2003-10-16,104.68000030517578,105.7300033569336,104.6500015258789,105.41000366210938,75.12714385986328,32772200
2003-10-17,105.47000122070312,105.62999725341797,103.9800033569336,104.26000213623047,74.30751037597656,32790300
2003-10-20,104.44999694824219,105.04000091552734,103.94000244140625,105.04000091552734,74.8634033203125,27657000
2003-10-21,104.81999969482422,105.27999877929688,104.31999969482422,104.86000061035156,74.73516082763672,26729100
2003-10-22,104.02999877929688,104.19000244140625,103.19000244140625,103.54000091552734,73.7944107055664,33914500
2003-10-23,102.88999938964844,103.94999694824219,102.83999633789062,103.3499984741211,73.658935546875,45830500
2003-10-24,102.83000183105469,103.58000183105469,102.18000030517578,103.58000183105469,73.82288360595703,51723600
2003-10-27,103.73999786376953,104.18000030517578,103.2699966430664,103.62999725341797,73.85848236083984,32460200
2003-10-28,103.9800033569336,105.1500015258789,103.81999969482422,105.04000091552734,74.8634033203125,34956200
2003-10-29,104.7699966430664,105.43000030517578,103.87000274658203,105.18000030517578,74.96319580078125,30955400
2003-10-30,105.79000091552734,105.97000122070312,104.80000305175781,105.4000015258789,75.12003326416016,39123100
2003-10-31,105.4000015258789,105.73999786376953,105.22000122070312,105.30000305175781,75.04874420166016,25761600
2003-11-03,105.75,106.61000061035156,105.70999908447266,105.98999786376953,75.54051971435547,37589300
2003-11-04,105.98999786376953,106.2699966430664,105.58000183105469,105.76000213623047,75.3765869140625,31421600
2003-11-05,105.48999786376953,105.97000122070312,104.9000015258789,105.83999633789062,75.43360137939453,33558800
2003-11-06,105.5999984741211,106.44000244140625,105.0999984741211,106.4000015258789,75.83270263671875,28392300
2003-11-07,106.63999938964844,106.72000122070312,105.56999969482422,105.61000061035156,75.26969146728516,31723200
2003-11-10,105.73999786376953,105.83999633789062,105.01000213623047,105.18000030517578,74.96319580078125,25530800
2003-11-11,105.08999633789062,105.33000183105469,104.80000305175781,105.1500015258789,74.94184875488281,26558600
2003-11-12,105.2300033569336,106.47000122070312,105.16000366210938,106.33000183105469,75.78285217285156,28000000
2003-11-13,106.01000213623047,106.54000091552734,105.77999877929688,106.36000061035156,75.80421447753906,29714800
2003-11-14,106.4000015258789,106.94999694824219,105.29000091552734,105.45999908447266,75.16275787353516,49158500
2003-11-17,104.91000366210938,105.13999938964844,104.04000091552734,104.93000030517578,74.78504180908203,44382100
2003-11-18,105.23999786376953,105.44999694824219,103.69999694824219,103.83999633789062,74.00817108154297,41155000
2003-11-19,104.02999877929688,105.01000213623047,103.91999816894531,104.72000122070312,74.63536071777344,29827000
2003-11-20,104.0,105.23999786376953,103.75,103.77999877929688,73.96541595458984,53578700
2003-11-21,104.23999786376953,104.33000183105469,103.62000274658203,104.20999908447266,74.2718734741211,30016000
2003-11-24,104.69000244140625,105.77999877929688,104.68000030517578,105.58999633789062,75.25541687011719,28906400
2003-11-25,105.7300033569336,106.41999816894531,105.44999694824219,105.98999786376953,75.54051971435547,37580000
2003-11-26,106.41999816894531,106.44999694824219,105.38999938964844,106.37000274658203,75.81134033203125,33053600
2003-11-28,106.27999877929688,106.66000366210938,106.19999694824219,106.44999694824219,75.86833190917969,10507500
2003-12-01,106.8499984741211,107.68000030517578,106.80000305175781,107.5999984741211,76.68797302246094,38699000
2003-12-02,107.37999725341797,107.7699966430664,107.06999969482422,107.33000183105469,76.49554443359375,35352000
2003-12-03,107.6500015258789,108.08000183105469,107.06999969482422,107.16000366210938,76.37440490722656,39078600
2003-12-04,107.16999816894531,107.72000122070312,106.94000244140625,107.5999984741211,76.68797302246094,36089500
2003-12-05,107.12000274658203,107.80000305175781,106.62000274658203,106.8499984741211,76.15345764160156,28824400
2003-12-08,106.73999786376953,107.63999938964844,106.68000030517578,107.56999969482422,76.66659545898438,32482900
2003-12-09,107.9000015258789,107.93000030517578,106.54000091552734,106.73999786376953,76.07503509521484,43596100
2003-12-10,106.7699966430664,106.9800033569336,105.95999908447266,106.7300033569336,76.06793212890625,36915400
2003-12-11,106.68000030517578,108.0999984741211,106.66999816894531,107.93000030517578,76.92314910888672,45304000
2003-12-12,107.97000122070312,108.19999694824219,107.38999938964844,108.13999938964844,77.07284545898438,34142200
2003-12-15,109.16999816894531,109.2300033569336,107.4800033569336,107.5999984741211,76.68797302246094,38693400
2003-12-16,107.68000030517578,108.5,107.5199966430664,108.16000366210938,77.08709716796875,32894200
2003-12-17,108.05999755859375,108.5,107.80000305175781,108.5,77.32941436767578,23198800
2003-12-18,108.55000305175781,109.7300033569336,108.38999938964844,109.72000122070312,78.19894409179688,29353100
2003-12-19,109.30000305175781,109.37000274658203,108.58000183105469,108.9000015258789,77.9812240600586,41465100
2003-12-22,108.79000091552734,109.66000366210938,108.77999877929688,109.66000366210938,78.52547454833984,27611300
2003-12-23,109.4800033569336,109.94999694824219,109.37999725341797,109.7300033569336,78.57559967041016,24741200
2003-12-24,109.5199966430664,109.87999725341797,109.43000030517578,109.62000274658203,78.496826171875,8055800
2003-12-26,109.70999908447266,110.08000183105469,109.62999725341797,109.69999694824219,78.55408477783203,8308400
2003-12-29,110.0999984741211,111.2699966430664,109.77999877929688,111.16000366210938,79.59957885742188,22483700
2003-12-30,111.08999633789062,111.2699966430664,110.8499984741211,111.18000030517578,79.61392211914062,19559500
2003-12-31,111.22000122070312,111.5199966430664,110.83999633789062,111.27999877929688,79.685546875,31501800
2004-01-02,111.73999786376953,112.19000244140625,110.7300033569336,111.2300033569336,79.64969635009766,38072300
2004-01-05,111.69000244140625,112.5199966430664,111.58999633789062,112.44000244140625,80.51617431640625,27959800
2004-01-06,112.16000366210938,112.7300033569336,112.0,112.55000305175781,80.59494018554688,20472800
2004-01-07,112.38999938964844,113.05999755859375,111.88999938964844,112.93000030517578,80.86705017089844,30170400
2004-01-08,113.25,113.41000366210938,112.7699966430664,113.37999725341797,81.18927764892578,36438400
2004-01-09,112.83000183105469,113.5,112.2699966430664,112.38999938964844,80.48038482666016,54084300
2004-01-12,112.55000305175781,113.25,112.36000061035156,113.22000122070312,81.07470703125,31564100
2004-01-13,113.08999633789062,113.2300033569336,111.76000213623047,112.55999755859375,80.60208129882812,54239700
2004-01-14,112.76000213623047,113.66000366210938,112.66999816894531,113.5,81.27520751953125,30112800
2004-01-15,113.56999969482422,114.05999755859375,112.58000183105469,113.77999877929688,81.47572326660156,38408700
2004-01-16,114.04000091552734,114.30999755859375,113.62999725341797,114.2300033569336,81.79793548583984,31922700
2004-01-20,114.52999877929688,114.6500015258789,113.81999969482422,114.19999694824219,81.7764892578125,29863000
2004-01-21,114.12999725341797,115.30000305175781,113.72000122070312,115.0999984741211,82.4209213256836,30725000
2004-01-22,115.13999938964844,115.37999725341797,114.58000183105469,114.80000305175781,82.20611572265625,29888500
2004-01-23,115.0,115.37000274658203,113.94999694824219,114.43000030517578,81.94120788574219,44245300
2004-01-26,114.38999938964844,115.93000030517578,114.37999725341797,115.87000274658203,82.97230529785156,30460600
2004-01-27,115.75,116.5,114.6500015258789,114.68000030517578,82.12019348144531,35322800
2004-01-28,114.9800033569336,115.27999877929688,112.94000244140625,113.37000274658203,81.18212127685547,52621300
2004-01-29,113.55999755859375,113.8499984741211,112.55999755859375,113.4800033569336,81.26087951660156,60117100
2004-01-30,113.5199966430664,113.72000122070312,113.08999633789062,113.4800033569336,81.26087951660156,30984400
2004-02-02,113.69999694824219,114.68000030517578,113.12000274658203,113.97000122070312,81.6117935180664,38832400
2004-02-03,113.73999786376953,114.13999938964844,113.44000244140625,113.77999877929688,81.47572326660156,25093500
2004-02-04,113.19000244140625,113.7300033569336,112.79000091552734,112.8499984741211,80.80977630615234,39332600
2004-02-05,113.16999816894531,113.54000091552734,112.77999877929688,113.18000030517578,81.04608917236328,37226800
2004-02-06,113.41999816894531,114.69999694824219,113.19999694824219,114.44999694824219,81.95549774169922,37216000
2004-02-09,114.66999816894531,114.87000274658203,114.29000091552734,114.4800033569336,81.97698211669922,24851300
2004-02-10,114.27999877929688,115.13999938964844,114.26000213623047,114.8499984741211,82.24193572998047,27908100
2004-02-11,114.8499984741211,116.38999938964844,114.16999816894531,116.06999969482422,83.11554718017578,42965700
2004-02-12,115.97000122070312,116.2699966430664,115.58000183105469,115.6500015258789,82.8147964477539,27814700
2004-02-13,115.81999969482422,116.19999694824219,114.75,115.12999725341797,82.44242095947266,44739900
2004-02-17,115.8499984741211,116.43000030517578,115.7699966430664,116.16999816894531,83.18717193603516,23984300
2004-02-18,116.19999694824219,116.5999984741211,115.3499984741211,115.66000366210938,82.82196807861328,28618000
2004-02-19,116.33000183105469,116.38999938964844,115.05999755859375,115.2300033569336,82.5140609741211,51146200
2004-02-20,115.4800033569336,115.55999755859375,114.31999969482422,114.87999725341797,82.26341247558594,46728800
2004-02-23,115.22000122070312,115.26000213623047,114.16999816894531,114.58999633789062,82.05575561523438,36357000
2004-02-24,114.2699966430664,114.98999786376953,113.02999877929688,114.38999938964844,81.91252136230469,43953000
2004-02-25,114.45999908447266,115.05999755859375,114.31999969482422,114.87000274658203,82.25625610351562,31213600
2004-02-26,114.61000061035156,115.29000091552734,114.33999633789062,114.94000244140625,82.30638885498047,29683000
2004-02-27,115.19000244140625,115.73999786376953,114.62999725341797,115.0199966430664,82.3636474609375,39312000
2004-03-01,115.43000030517578,116.33999633789062,115.25,116.16000366210938,83.18000030517578,33130800
2004-03-02,115.94000244140625,116.97000122070312,115.2300033569336,115.4800033569336,82.69306182861328,38556400
2004-03-03,115.25,115.87000274658203,114.91999816894531,115.69000244140625,82.84342956542969,31346200
2004-03-04,115.72000122070312,116.0999984741211,115.5199966430664,115.98999786376953,83.05824279785156,21060000
2004-03-05,115.41999816894531,116.94999694824219,115.27999877929688,116.37999725341797,83.33750915527344,55905600
2004-03-08,116.33999633789062,116.62000274658203,114.91000366210938,114.95999908447266,82.32068634033203,39281600
2004-03-09,115.0999984741211,115.20999908447266,114.23999786376953,114.5,81.99129486083984,39746100
2004-03-10,114.72000122070312,114.7699966430664,112.55999755859375,112.58000183105469,80.61641693115234,67671800
2004-03-11,112.4000015258789,113.2699966430664,111.0999984741211,111.12000274658203,79.57095336914062,89134800
2004-03-12,111.7300033569336,112.70999908447266,111.58000183105469,112.58000183105469,80.61641693115234,54012200
2004-03-15,112.2699966430664,112.3499984741211,110.9000015258789,111.19999694824219,79.62824249267578,57677200
2004-03-16,111.77999877929688,112.05999755859375,110.83999633789062,111.79000091552734,80.05071258544922,59832600
2004-03-17,112.18000030517578,113.26000213623047,112.0999984741211,113.04000091552734,80.94578552246094,41607300
2004-03-18,112.69999694824219,113.2699966430664,111.93000030517578,113.06999969482422,80.96728515625,60014300
2004-03-19,112.41000366210938,112.56999969482422,111.04000091552734,111.05999755859375,79.80680084228516,48636200
2004-03-22,110.54000091552734,110.56999969482422,109.0999984741211,109.6500015258789,78.79357147216797,62752100
2004-03-23,110.25,110.4000015258789,109.36000061035156,109.45999908447266,78.65702819824219,54080200
2004-03-24,109.58000183105469,110.13999938964844,108.8499984741211,109.55000305175781,78.72171020507812,51584300
2004-03-25,110.08000183105469,111.30000305175781,109.79000091552734,111.0,79.76366424560547,49873600
2004-03-26,110.95999908447266,111.79000091552734,110.80000305175781,111.02999877929688,79.78522491455078,37409500
2004-03-29,111.62999725341797,112.73999786376953,111.58000183105469,112.58999633789062,80.90619659423828,44113600
2004-03-30,112.30000305175781,113.06999969482422,112.22000122070312,112.97000122070312,81.17929077148438,39059900
2004-03-31,112.98999786376953,113.4000015258789,112.37999725341797,113.0999984741211,81.27268981933594,48517600
2004-04-01,113.06999969482422,113.87000274658203,113.05000305175781,113.77999877929688,81.76133728027344,45103800
2004-04-02,114.80999755859375,114.83999633789062,113.9000015258789,114.63999938964844,82.37930297851562,50987700
2004-04-05,114.45999908447266,115.37999725341797,114.44000244140625,115.2699966430664,82.83203887939453,30251800
2004-04-06,114.83000183105469,115.18000030517578,114.62000274658203,114.9000015258789,82.566162109375,28420900
2004-04-07,114.94999694824219,114.9800033569336,114.11000061035156,114.62999725341797,82.37215423583984,45890500
2004-04-08,115.41000366210938,115.41000366210938,113.73999786376953,114.37000274658203,82.1853256225586,46929700
2004-04-12,114.58000183105469,115.08000183105469,114.56999969482422,114.81999969482422,82.5086669921875,23085200
2004-04-13,115.26000213623047,115.30000305175781,113.0199966430664,113.20999908447266,81.35174560546875,56210300
2004-04-14,112.61000061035156,113.63999938964844,112.55000305175781,113.38999938964844,81.4810791015625,62322300
2004-04-15,113.44999694824219,113.77999877929688,112.36000061035156,112.95999908447266,81.17207336425781,61602500
2004-04-16,113.37999725341797,114.05000305175781,112.9800033569336,113.83000183105469,81.79727935791016,47059200
2004-04-19,113.55000305175781,113.98999786376953,113.2699966430664,113.83000183105469,81.79727935791016,28277600
2004-04-20,114.08000183105469,114.31999969482422,111.77999877929688,111.91999816894531,80.42476654052734,53299400
2004-04-21,112.19999694824219,112.94999694824219,111.87000274658203,112.66999816894531,80.96373748779297,50177300
2004-04-22,112.4800033569336,114.66999816894531,112.44000244140625,114.25,82.09909057617188,62071500
2004-04-23,114.41999816894531,114.56999969482422,113.79000091552734,114.36000061035156,82.1781234741211,29395700
2004-04-26,114.5,114.94000244140625,113.5999984741211,114.19999694824219,82.06311798095703,35515200
2004-04-27,114.2300033569336,115.12000274658203,113.95999908447266,114.30000305175781,82.1349868774414,43485500
2004-04-28,113.88999938964844,114.01000213623047,112.5,112.81999969482422,81.07150268554688,50165800
2004-04-29,112.72000122070312,113.31999969482422,111.16000366210938,111.83000183105469,80.360107421875,69687600
2004-04-30,112.16999816894531,112.37999725341797,110.9000015258789,110.95999908447266,79.73492431640625,48681400
2004-05-03,111.37000274658203,112.29000091552734,111.3499984741211,112.1500015258789,80.59002685546875,33758000
2004-05-04,112.25,113.26000213623047,111.66000366210938,112.05999755859375,80.52534484863281,51185100
2004-05-05,112.41000366210938,112.95999908447266,112.16000366210938,112.77999877929688,81.04275512695312,34405000
2004-05-06,112.0199966430664,112.58999633789062,111.0,111.80999755859375,80.34571075439453,54997000
2004-05-07,111.22000122070312,112.2300033569336,109.95999908447266,109.95999908447266,79.01631164550781,60950000
2004-05-10,109.44000244140625,109.75,108.36000061035156,108.83000183105469,78.20433044433594,75279400
2004-05-11,109.45999908447266,110.05000305175781,109.33000183105469,109.75,78.86544036865234,48300600
2004-05-12,109.56999969482422,110.54000091552734,108.05999755859375,110.44999694824219,79.36845397949219,90830500
2004-05-13,109.76000213623047,110.80999755859375,109.62999725341797,109.98999786376953,79.03787994384766,57393700
2004-05-14,109.94999694824219,110.73999786376953,109.2699966430664,110.04000091552734,79.07380676269531,54123100
2004-05-17,108.88999938964844,109.5,108.41000366210938,109.0999984741211,78.39830780029297,55020400
2004-05-18,109.48999786376953,109.94000244140625,109.33000183105469,109.6500015258789,78.79357147216797,30193100
2004-05-19,110.5,111.18000030517578,109.1500015258789,109.2699966430664,78.52049255371094,54804100
2004-05-20,109.44999694824219,109.87000274658203,109.04000091552734,109.62000274658203,78.77200317382812,38082900
2004-05-21,109.97000122070312,110.55000305175781,109.47000122070312,109.80999755859375,78.90853881835938,47480400
2004-05-24,110.52999877929688,110.76000213623047,109.68000030517578,110.2699966430664,79.23906707763672,40961500
2004-05-25,109.9000015258789,111.9800033569336,109.5999984741211,111.8499984741211,80.37445068359375,48668000
2004-05-26,111.66000366210938,112.29000091552734,111.51000213623047,112.23999786376953,80.65472412109375,35977000
2004-05-27,112.54000091552734,113.02999877929688,112.05999755859375,112.87000274658203,81.10740661621094,45306900
2004-05-28,112.7300033569336,112.87999725341797,112.36000061035156,112.86000061035156,81.1002426147461,23367200
2004-06-01,112.45999908447266,112.86000061035156,111.87000274658203,112.70999908447266,80.99241638183594,41044700
2004-06-02,113.02999877929688,113.4800033569336,112.45999908447266,113.12999725341797,81.29427337646484,39774200
2004-06-03,112.80999755859375,113.19000244140625,112.06999969482422,112.08999633789062,80.54692077636719,38688300
2004-06-04,112.9800033569336,113.58000183105469,112.70999908447266,112.9800033569336,81.18646240234375,32739500
2004-06-07,113.43000030517578,114.80999755859375,113.41999816894531,114.69999694824219,82.42243957519531,31643800
2004-06-08,114.37000274658203,114.91999816894531,114.16999816894531,114.86000061035156,82.53742218017578,32846500
2004-06-09,114.51000213623047,114.69999694824219,113.72000122070312,113.79000091552734,81.7685317993164,36737600
2004-06-10,114.04000091552734,114.3499984741211,113.93000030517578,114.3499984741211,82.17090606689453,21711000
2004-06-14,113.81999969482422,113.8499984741211,112.87000274658203,113.22000122070312,81.35895538330078,34633000
2004-06-15,113.9000015258789,114.44999694824219,113.51000213623047,114.0199966430664,81.93380737304688,37445000
2004-06-16,114.0,114.19999694824219,113.69999694824219,114.0,81.91941833496094,26633400
2004-06-17,113.8499984741211,114.06999969482422,113.33000183105469,113.83000183105469,81.79727935791016,28402400
2004-06-18,113.2699966430664,114.22000122070312,113.18000030517578,113.62999725341797,81.95164489746094,31799800
2004-06-21,113.75,114.13999938964844,113.12999725341797,113.19999694824219,81.64148712158203,25284000
2004-06-22,113.12999725341797,113.87999725341797,112.66999816894531,113.7699966430664,82.05258178710938,37334000
2004-06-23,113.61000061035156,114.83999633789062,113.41999816894531,114.75,82.75938415527344,35580000
2004-06-24,114.55999755859375,114.93000030517578,114.26000213623047,114.38999938964844,82.499755859375,35272100
2004-06-25,114.41000366210938,114.94000244140625,113.68000030517578,113.83999633789062,82.10308837890625,32837900
2004-06-28,114.5199966430664,114.61000061035156,113.41000366210938,113.44999694824219,81.8218002319336,40824500
2004-06-29,113.52999877929688,114.16999816894531,113.41999816894531,113.91999816894531,82.16075897216797,28418100
2004-06-30,114.06999969482422,114.79000091552734,113.6500015258789,114.52999877929688,82.6007080078125,52230600
2004-07-01,114.25,114.4000015258789,112.58000183105469,112.94000244140625,81.45401000976562,57734700
2004-07-02,113.16000366210938,113.29000091552734,112.5999984741211,112.87999725341797,81.41069793701172,34615100
2004-07-06,112.37000274658203,112.44999694824219,111.62999725341797,111.88999938964844,80.69670104980469,38698200
2004-07-07,111.80999755859375,112.56999969482422,111.75,112.22000122070312,80.93470764160156,29839800
2004-07-08,111.80999755859375,112.31999969482422,111.19999694824219,111.44000244140625,80.3721694946289,45291100
2004-07-09,111.72000122070312,111.94000244140625,111.37999725341797,111.7300033569336,80.5813217163086,27412900
2004-07-12,111.5199966430664,112.04000091552734,111.0,111.77999877929688,80.61737823486328,35691300
2004-07-13,111.91999816894531,112.0199966430664,111.5999984741211,111.86000061035156,80.67508697509766,26752000
2004-07-14,111.26000213623047,112.38999938964844,111.12000274658203,111.5199966430664,80.42982482910156,54089400
2004-07-15,111.73999786376953,111.91000366210938,110.69999694824219,110.80000305175781,79.91056823730469,38403500
2004-07-16,111.56999969482422,111.66999816894531,110.44000244140625,110.70999908447266,79.84566497802734,40871200
2004-07-19,110.75,110.95999908447266,109.98999786376953,110.23999786376953,79.50669860839844,39592800
2004-07-20,110.52999877929688,111.9000015258789,110.25,111.63999938964844,80.51640319824219,46679800
2004-07-21,111.81999969482422,112.05999755859375,109.44999694824219,109.58000183105469,79.03067016601562,56241100
2004-07-22,109.36000061035156,110.38999938964844,108.7699966430664,109.87999725341797,79.2470703125,72477100
2004-07-23,109.62000274658203,109.70999908447266,108.69000244140625,108.95999908447266,78.58357238769531,49610500
2004-07-26,109.19000244140625,109.43000030517578,108.20999908447266,108.75,78.43209075927734,49679100
2004-07-27,109.05000305175781,110.11000061035156,108.97000122070312,109.7699966430664,79.1677017211914,51295100
2004-07-28,109.55000305175781,110.37000274658203,108.58999633789062,110.0999984741211,79.40573120117188,65862300
2004-07-29,110.54000091552734,110.87000274658203,110.0,110.56999969482422,79.74472045898438,52200500
2004-07-30,110.31999969482422,110.9000015258789,110.0999984741211,110.83999633789062,79.93941497802734,41581700
2004-08-02,110.19000244140625,111.36000061035156,110.05000305175781,111.06999969482422,80.10530853271484,38263100
2004-08-03,110.93000030517578,111.05999755859375,110.16000366210938,110.20999908447266,79.48503875732422,40948800
2004-08-04,109.88999938964844,110.75,109.63999938964844,110.19999694824219,79.47784423828125,40763200
2004-08-05,110.29000091552734,110.37999725341797,108.2699966430664,108.4000015258789,78.17970275878906,50772000
2004-08-06,107.62999725341797,107.95999908447266,106.62000274658203,106.8499984741211,77.061767578125,74729000
2004-08-09,107.0199966430664,107.4800033569336,106.87000274658203,107.0,77.16998291015625,37476300
2004-08-10,107.30999755859375,108.41000366210938,107.26000213623047,108.37999725341797,78.16524505615234,55870600
2004-08-11,107.68000030517578,108.33000183105469,107.0999984741211,108.16000366210938,78.00653839111328,52933200
2004-08-12,107.68000030517578,107.94999694824219,106.62999725341797,106.9800033569336,77.15552520751953,50015900
2004-08-13,107.0999984741211,107.3499984741211,106.58999633789062,107.19000244140625,77.3070068359375,41634700
2004-08-16,107.13999938964844,108.63999938964844,107.0999984741211,108.30000305175781,78.10753631591797,45731900
2004-08-17,108.75,109.27999877929688,108.52999877929688,108.91000366210938,78.54750061035156,40701600
2004-08-18,108.5199966430664,110.16999816894531,108.48999786376953,110.02999877929688,79.355224609375,43165400
2004-08-19,109.80999755859375,110.0199966430664,109.18000030517578,109.70999908447266,79.12445831298828,39881600
2004-08-20,109.61000061035156,110.62999725341797,109.51000213623047,110.4800033569336,79.67980194091797,44870900
2004-08-23,110.55000305175781,110.7699966430664,110.05000305175781,110.19999694824219,79.47784423828125,33745100
2004-08-24,110.63999938964844,110.7300033569336,109.8499984741211,110.3499984741211,79.58605194091797,30453100
2004-08-25,110.33000183105469,111.2699966430664,109.9000015258789,111.0999984741211,80.126953125,38551400
2004-08-26,110.95999908447266,111.30999755859375,110.8499984741211,111.0999984741211,80.126953125,26629500
2004-08-27,111.19999694824219,111.62999725341797,111.05000305175781,111.44999694824219,80.37935638427734,24902900
2004-08-30,111.22000122070312,111.33999633789062,110.44999694824219,110.52999877929688,79.71583557128906,26726500
2004-08-31,110.66000366210938,111.16000366210938,110.0999984741211,111.11000061035156,80.1341552734375,44125300
2004-09-01,110.94999694824219,111.63999938964844,110.4800033569336,111.31999969482422,80.28562927246094,52778300
2004-09-02,111.23999786376953,112.69999694824219,111.23999786376953,112.58000183105469,81.19432830810547,42736600
2004-09-03,112.33000183105469,112.81999969482422,112.01000213623047,112.12000274658203,80.86258697509766,30480500
2004-09-07,112.54000091552734,113.12999725341797,112.31999969482422,112.86000061035156,81.39630889892578,37338800
2004-09-08,112.62000274658203,113.05999755859375,112.30999755859375,112.58000183105469,81.19432830810547,32963100
